input	target
vinkkejä	vinkk + ejä
työskennellyt	työskennell + yt
täydentäviä	täydentäv + iä
munkabeszüntetéssé	munkabeszüntetés + sé
embóliáé	embóliá + é
összegyűjtöttetek	összegyűjt + öttetek
elhízástól	elhízás + tól
rendőrautói	rendőrautó + i
näyttikään	näytt + ikään
nautiskelu	nautiskelu
toivotaan	toivo + taan
monumentálisakba	monumentális + akba
alkoholissa	alkoholi + ssa
bifóriumunk	bifórium + unk
göndörödnie	göndöröd + nie
useampaan	usea + mpaan
nagyfejűekkel	nagyfejű + ekkel
huszonkettedikek	huszonkettedik + ek
hiúzunk	hiúz + unk
henkilöihin	henkilö + ihin
välittömään	välit + tömään
esiintymään	esiinty + mään
makailemaan	makail + emaan
ydin	ydin
összegeztétek	összegez + tétek
alapszintekké	alapszint + ekké
valvonnassaan	valvon + nassaan
itsetunto	itsetunto
fröccseid	fröccs + eid
bog	bog
szárazjegeink	szárazj + egeink
poistamisesta	poistami + sesta
homokkal	homok + kal
ajama	aja + ma
hopeisia	hopei + sia
tantihoz	tanti + hoz
társulást	társulás + t
Hunting	Hunting
úttörőtáborai	úttörőtábor + ai
hohteesta	hoh + teesta
totean	to + tean
sattuneissa	sattu + neissa
kisméretűekként	kisméretű + ekként
jalansijaa	jalan + sijaa
jogerősnek	jogerős + nek
bugyiknál	bugyi + knál
készítésként	készítés + ként
örvösekig	örvös + ekig
hämärtää	hämärtää
:/	:/
megtelünk	megtel + ünk
myöhästymiseni	myöhästymi + seni
övesekről	öves + ekről
työmäärästä	työ + määrästä
penkkirivin	penkki + rivin
kizárólagosig	kizárólagos + ig
térítettél	térít + ettél
sanoihin	san + oihin
elää	elää
grammaa	gramma + a
syntisiä	synti + siä
seminaareissa	seminaar + eissa
tájékoztatásaink	tájékoztatás + aink
vontatás	vontat + ás
szemléltetésből	szemléltetés + ből
mételyekre	métely + ekre
moottoripyörien	moottori + pyörien
Ohion	Ohio + n
arányt	arány + t
licitálnám	licitál + nám
Samulin	Samuli + n
ajantasaista	ajan + tasaista
Helle	Helle
uniókig	unió + kig
rizstermelésed	rizstermelés + ed
zenedébe	zenedé + be
hírtelevízióktól	hírtelevízió + któl
Games	Games
ihmislapsi	ihmis + lapsi
Poseidonille	Poseidon + ille
järjestysvuorot	järjestys + vuorot
opiskelijoissa	opiskelij + oissa
SNR-tölkinetsintä	SNR + -tölkinetsintä
hasisként	hasis + ként
tutkinnosta	tutkin + nosta
tengelyeik	tengely + eik
velvollisuudet	velvollisuu + det
jatko	jatko
palkeitteni	pal + keitteni
pestään	pestä + än
höpötellä	höpötellä
pádimentumok	pádimentum + ok
dón	dó + n
gyorsítójuk	gyorsító + juk
megsértésből	megsértés + ből
blamálta	blamál + ta
annetuista	an + netuista
hyttysistä	hytty + sistä
szeméért	szemé + ért
tanssittiin	tanssi + ttiin
rohjennut	rohje + nnut
tuloillaan	tulo + illaan
villanyórákért	villanyórá + kért
Bangladeshin	Bangladesh + in
ideadd	idead + d
kolerája	kolerá + ja
fenntartana	fenntart + ana
tämän	tämän
heverek	hever + ek
kaksiväristä	kaksiväri + stä
alapítás	alapítás
rokkáknál	rokká + knál
juhlittiin	juhli + ttiin
csokoládétortákba	csokoládétortá + kba
feleléseik	felelés + eik
pidämme	pi + dämme
tréfásé	tréfás + é
jüanként	jüan + ként
kursseissa	kurss + eissa
kellemeshez	kellemes + hez
26.7	26.7
vakuuttelee	vakuut + telee
heprealaiseen	heprealai + seen
konflisai	konflis + ai
muokkauksia	muokkau + ksia
szigonyozz	szigonyoz + z
ananászokban	ananász + okban
szőlőszemeken	szőlőszem + eken
mozgásunk	mozgás + unk
tuomittavaksi	tuomi + ttavaksi
visszaemlékezzen	visszaemlékez + zen
kirkossakaan	kirk + ossakaan
szobrocskához	szobrocská + hoz
vetületekre	vetület + ekre
kahdessa	ka + hdessa
kookkain	kook + kain
randinál	randi + nál
vaihtoehdon	vaihto + ehdon
barátnőn	barátnő + n
OECD	OECD
WTO:n	WTO + :n
szomorítsanak	szomorít + sanak
táncolnál	táncol + nál
valoisaa	valoisa + a
élvezendő	élvez + endő
öcsökről	öcs + ökről
mikäs	mikä + s
majapaikkani	maja + paikkani
gondatlanságokért	gondatlanság + okért
indifferenssel	indifferens + sel
Topmost-yhtyeen	Topmost + -yhtyeen
kertoo	kerto + o
beállítottam	beállít + ottam
lihamyllyissä	liha + myllyissä
változtathatókban	változtatható + kban
kohtien	koh + tien
találkozzon	találkoz + zon
parasztosba	parasztos + ba
alkotóelemként	alkotóelem + ként
fejetlené	fejetlen + é
tanórában	tanórá + ban
keväänä	kevä + änä
küldöncből	küldönc + ből
enzimhez	enzim + hez
laparoszkópja	laparoszkóp + ja
ryövärin	ryöväri + n
teaházaid	teaház + aid
emblémákkal	emblémá + kkal
toimissa	toimi + ssa
sinustakin	sin + ustakin
tuotteensa	tuot + teensa
kulizik	kulizik
Póla	Póla
Kaukázusa	Kaukázus + a
kokatessa	koka + tessa
teekkarijäynistä	teekkari + jäynistä
darvakéi	dar + vakéi
őrbódékéi	őrbódé + kéi
agyrázkódásokra	agyrázkódás + okra
ódonakba	ódon + akba
újjászülettetek	újjászület + tetek
merkittävä	merkittävä
leveään	leveä + än
palackoztak	palackoz + tak
Unkarissa	Unkari + ssa
halasztandó	halaszt + andó
puuta	puu + ta
jatkuvassa	jatkuva + ssa
nurkassa	nurk + assa
edényalátétekért	edényalátét + ekért
örökbefogadásokká	örökbefogadás + okká
aranykortól	aranykor + tól
pitkänmatkan	pitkä + nmatkan
nyugtalanítottalak	nyugtalanít + ottalak
sajnálattól	sajnálat + tól
muistavatko	muista + vatko
Sammalselkä	Sammalselkä
unikálisért	unikális + ért
vakuutuskorvauksenkaan	vakuutus + korvauksenkaan
tultuaan	tul + tuaan
yhteiskunnalliseen	yhteis + kunnalliseen
äitiä	äiti + ä
toipunut	toipu + nut
tojáslikőrünk	tojáslikőr + ünk
erä	erä
trónusaid	trónus + aid
delíriumra	delírium + ra
lainoistaan	lain + oistaan
maanantaista	maanantai + sta
villantanál	villant + anál
haukkaa	haukka + a
hibridizációknál	hibridizáció + knál
kieliopissa	kieli + opissa
megsínyeljelek	megsíny + eljelek
szándékosakat	szándékos + akat
sasokra	sas + okra
kirjakammoineen	kirja + kammoineen
toteutettavuustutkimus	toteutettavuus + tutkimus
kylän	kylä + n
kyynel	kyynel
nyaki	nyaki
lepedőn	lepedő + n
sukeltaisit	sukelta + isit
vérzésen	vérzés + en
úddal	úd + dal
millióhoz	millió + hoz
eronnut	ero + nnut
jotakuta	jo + takuta
bel	bel
palomiehiä	palo + miehiä
blattokig	blatt + okig
naapurirappuun	naapuri + rappuun
összetételért	összetétel + ért
oikeudelliselta	oikeudelli + selta
szívekre	szív + ekre
vastakkainasettelu	vastakkainasettelu
huumausainerikoksesta	huumaus + ainerikoksesta
vadásszak	vadás + szak
visszaesésed	visszaesés + ed
többséget	többség + et
yliopistolta	yli + opistolta
muodostamaan	muodosta + maan
YleX:n	YleX + :n
kőszikláé	kősziklá + é
fülorvoshoz	fülorvos + hoz
cédrusnál	cédrus + nál
bujtod	bujt + od
Domokosuk	Domokos + uk
pietizmusa	pietizmus + a
elämästäni	elämä + stäni
kehuvan	kehu + van
intendentti	intendentti
turistiripulin	turisti + ripulin
vonyítana	vonyít + ana
treenisesonkia	treeni + sesonkia
Egyiptomom	Egyiptom + om
rantakatuja	ranta + katuja
kifizettek	kifizet + tek
akaasioissa	akaasi + oissa
taidan	tai + dan
Romanian	Romania + n
ratkaiseva	ratkaiseva
kotilinnakin	koti + linnakin
saaneen	saa + neen
héjaknak	héj + aknak
määrätietoisemmin	määrä + tietoisemmin
temetésiekből	temetési + ekből
héjért	héj + ért
dobodon	dobod + on
negyeden	negyed + en
julkistaman	julkista + man
jégtömbökként	jégtömb + ökként
függeszthet	függeszt + het
cowboyaink	cowboy + aink
otsa	otsa
ollókról	olló + król
levéltárosra	levéltáros + ra
vetélkednünk	vetélked + nünk
alkalmankéntiakhoz	alkalmankénti + akhoz
halhatatlanságokéi	halhatatlanság + okéi
työelämässä	työ + elämässä
mansikkaa	mansikka + a
húgyhólyagom	húgyhólyag + om
újratemetésért	újratemetés + ért
felkészítettél	felkészít + ettél
holdkóroson	holdkóros + on
ágazatból	ágazat + ból
bérelhetőktől	bérelhető + ktől
maksutonta	maksuton + ta
megkérdezetteké	megkérdezett + eké
opetellut	opetell + ut
fenyőktől	fenyő + ktől
seksillä	seksi + llä
Hickock	Hickock
futára	futár + a
kelletlenségekről	kelletlenség + ekről
tudományágakért	tudományág + akért
komputerközpontokéi	komputerközpont + okéi
internetekig	internet + ekig
seurapiiriuutiseksi	seura + piiriuutiseksi
tudakoltunk	tudakol + tunk
zápor	zápor
lopputuloksena	loppu + tuloksena
H&M:lle	H&M + :lle
sinänsä	sinänsä
muffokról	muff + okról
ilmoittaa	ilmoittaa
munankuoria	munan + kuoria
júniusaink	június + aink
oldhatóknak	oldható + knak
kapeat	kapea + t
mondassák	monda + ssák
elintarvikelaissa	elin + tarvikelaissa
Aucklandin	Auckland + in
fusereket	fuser + eket
boszorkákig	boszorká + kig
Rangersiin	Rangers + iin
tiukkoja	tiukk + oja
kahinaa	kahina + a
kosaraktól	kos + araktól
géleknek	gél + eknek
Saarikangas	Saarikangas
satulalaukut	satula + laukut
dacig	dac + ig
mustárnak	mustár + nak
periódusba	periódus + ba
pikáim	piká + im
sopimusta	sopimus + ta
lokalizáld	lokalizál + d
kúsznia	kúsz + nia
minaretté	minaret + té
egzisztenciákból	egzisztenciá + kból
verojen	vero + jen
valamirevalóakhoz	valamirevaló + akhoz
ehtymätöntä	ehtymätön + tä
etuaan	etu + aan
4,15	4,15
primerben	primer + ben
manuaalisesti	manuaalisesti
adminisztráljon	adminisztrál + jon
jätettyjen	jät + ettyjen
tárgyúak	tárgyú + ak
huiman	huima + n
colosaktól	colos + aktól
muodostuu	muodostu + u
iltakursseilla	ilta + kursseilla
vétózod	vétóz + od
31-éig	31 + -éig
komplexusoknál	komplexus + oknál
elviselhetetlenekben	elviselhetetlen + ekben
kiimaisen	kiimai + sen
bölcsességfogakból	bölcsességfog + akból
Zsófiáéi	Zsófiá + éi
nautinto	nautinto
lakóházakért	lakóház + akért
bálványoztunk	bálványoz + tunk
bajosra	bajos + ra
megkönnyebbülések	megkönnyebbülés + ek
elküldenetek	elküld + enetek
radírjaid	radír + jaid
höpötystä	höpötys + tä
viselés	visel + és
saattuehävittäjiin	saattue + hävittäjiin
Gugi	Gugi
főzd	főz + d
dörögd	dörög + d
kivételesekként	kivételes + ekként
kuuluvia	kuulu + via
elsőbbségtől	elsőbbség + től
May	May
niputtaneet	niputta + neet
tapaamisen	tapaami + sen
tompaszögűekhez	tompaszögű + ekhez
tejcsokoládéig	tejcsokoládé + ig
tarjotaan	tarjota + an
juttatással	juttatás + sal
halogénlámpához	halogénlámpá + hoz
saunan	sauna + n
tällaiset	tällai + set
väliin	väliin
alukseni	alu + kseni
spalettájuk	spalettá + juk
sanottavaa	sano + ttavaa
indiszkrécióért	indiszkréció + ért
vallásosságként	vallásosság + ként
tarkastamaan	tarkasta + maan
ropinan	ropina + n
kirvoittivat	kirvoitt + ivat
munkaerőnél	munkaerő + nél
sijoitussääntöjä	sijoitus + sääntöjä
liikkeellä	liik + keellä
1800-luvulle	1800 + -luvulle
szabadságharcai	szabadságharc + ai
erikoistumaan	erikoistu + maan
elügyetlenkedhet	elügyetlenked + het
zsilipekhez	zsilip + ekhez
zagyválni	zagyvál + ni
lebőgtük	lebőg + tük
asuntoa	asunto + a
täyttämisessä	täyttämi + sessä
csevegőktől	csevegő + ktől
kékvérekbe	kékvér + ekbe
kokkobasillien	kokko + basillien
850	850
Eupator	Eupator
harkinnan	harkin + nan
böjtölnénk	böjtöl + nénk
Time	Time
passzoltok	passzol + tok
szakmánál	szakmá + nál
pályakezdőbe	pályakezdő + be
nykyistä	nykyi + stä
megjelölnél	megjelöl + nél
vaatineet	vaati + neet
minaretekhez	minaret + ekhez
cédulákba	cédulá + kba
nyolcaktól	nyolc + aktól
csáklyákkal	csáklyá + kkal
välitavoitteiden	väli + tavoitteiden
kirjoitetaan	kirjoit + etaan
kaupungin	kaupun + gin
Adolf	Adolf
elhanyagoljunk	elhanyagol + junk
hullámzásért	hullámzás + ért
kakasviadalom	kakasviadal + om
kerrankin	kerran + kin
kivilinnasta	kivi + linnasta
eliminálták	eliminál + ták
kokkobasillien	kokko + basillien
saavuttavan	saavutta + van
vaivaannuttavaa	vaivaannutta + vaa
kansantaloutta	kansan + taloutta
ihmeessä	ihmeessä
paljastetaan	paljast + etaan
kirjoitettiin	kirjoit + ettiin
henkilölle	henkilö + lle
shortsit	shortsit
síkba	sík + ba
SYK	SYK
jauhamalla	jauha + malla
ihmettä	ihme + ttä
akókból	akó + kból
Kauko	Kauko
Andalúziákkal	Andalúziá + kkal
karvaiset	karvai + set
ábrándod	ábránd + od
tárgyilagosaké	tárgyilagos + aké
dokumentációkként	dokumentáció + kként
megpillantsatok	megpillant + satok
adózásod	adózás + od
szomszédként	szomszéd + ként
tavallisen	tavalli + sen
ásványvíztől	ásványvíz + től
gyömbérbe	gyömbér + be
ankaruudesta	ankaruu + desta
zavartakban	zavart + akban
41,9	41,9
kämmenpohjissa	kämmen + pohjissa
tejfogakká	tejfog + akká
tuntureilla	tuntur + eilla
pöckölne	pöcköl + ne
folyósakból	folyós + akból
körtefákért	körtefá + kért
Kontiorannan	Kontio + rannan
Herrakerholle	Herrakerho + lle
teollis-	teolli + s-
peltikaton	pelti + katon
pane	pan + e
ryhtiä	ryhti + ä
vaimonsa	vaimo + nsa
lauleskellut	lauleskell + ut
tarvittukaan	tarvi + ttukaan
lelualalla	lelu + alalla
ragtapasszal	ragtapas + szal
biokémiákig	biokémiá + kig
oppijat	oppija + t
turvaistuimeen	turva + istuimeen
altistumista	altistumi + sta
visszavontak	visszavon + tak
puree	pur + ee
fiatalkorokban	fiatalkor + okban
levessenek	leve + ssenek
tinédzsernél	tinédzser + nél
hellitellä	hellitellä
Sátánja	Sátán + ja
komeiluväline	komeilu + väline
fakítottuk	fakít + ottuk
Huttu-Juntunen	Huttu + -Juntunen
szupermarketeké	szupermarket + eké
optimistáké	optimistá + ké
vientihintojen	vienti + hintojen
puolueessa	puolue + essa
külsőkig	külső + kig
szájhősnél	szájhős + nél
feltárással	feltárás + sal
béged	bég + ed
harsonába	harsoná + ba
megfejtem	megfejt + em
nyelviekéi	nyelvi + ekéi
mellúszásé	mellúszás + é
ravaszokhoz	ravasz + okhoz
azelőttiekké	azelőtti + ekké
állományokon	állomány + okon
elämät	elämä + t
Touria	Tour + ia
szatócsok	szatócs + ok
risteilykäyttöön	risteily + käyttöön
virtasi	vir + tasi
peliaddikti	peli + addikti
laskea	laskea
finnként	finn + ként
kenguruért	kenguru + ért
népszerűek	népszerű + ek
alueelleen	alue + elleen
inhottavan	inhottava + n
kereskedőről	kereskedő + ről
1762–1775	1762–1775
jóvátételhez	jóvátétel + hez
liigaottelua	liiga + ottelua
punkia	punk + ia
Journalin	Journal + in
ábrándhoz	ábránd + hoz
parrakas	parrakas
kiváltalak	kivált + alak
helyekből	hely + ekből
megszakításaink	megszakítás + aink
lyötti	lyött + i
valmistele	valmistel + e
isoisälle	iso + isälle
olisit	ol + isit
1830	1830
térdreflexeik	térdreflex + eik
különítik	különít + ik
verbénám	verbéná + m
pelaajien	pelaaj + ien
poliitikkoja	poliitikko + ja
jetikkel	jeti + kkel
sztyeppjük	sztyepp + jük
Argentiina	Argentiina
mantereelta	man + tereelta
tuntemattoman	tuntemat + toman
peilikuvalleni	peili + kuvalleni
vannoin	vanno + in
vasércem	vasérc + em
nyilatkoznom	nyilatkoz + nom
tömb	tömb
látszerészé	látszerész + é
költözz	költöz + z
saapuminen	saapuminen
mietinnöstään	mietin + nöstään
botswanaié	botswanai + é
barkának	barká + nak
ulkolajit	ulko + lajit
ratsastusta	ratsastus + ta
jaksaako	jaksaa + ko
kaivoi	kaiv + oi
kylmyydelle	kylmyy + delle
Paljakan	Paljak + an
félkövérítenélek	félkövérít + enélek
karbantartásoknak	karbantartás + oknak
Penelope	Penelope
mainioin	mainio + in
szeszeshez	szeszes + hez
sosiaalietuuksien	sosiaali + etuuksien
nistin	nisti + n
kuormasta	kuorma + sta
vadammal	vadam + mal
váciaktól	váci + aktól
regisztrálásoké	regisztrálás + oké
tiskit	tiski + t
hyödyllistä	hyödylli + stä
tukimarsseihin	tuki + marsseihin
yhdenmukaistettuihin	yhdenmukaist + ettuihin
OECD-m	OECD + -m
hakutuloksen	haku + tuloksen
Unitedin	United + in
segítésekhez	segítés + ekhez
mystinen	mystinen
mennyezetekként	mennyezet + ekként
cinikusakká	cinikus + akká
miniatűrképig	miniatűrkép + ig
kansainvälistämiseen	kansainvälistämi + seen
tarjoamana	tarjo + amana
prizmáitok	prizmá + itok
bronzérmessel	bronzérmes + sel
kitörtelek	kitör + telek
gömbieknek	gömbi + eknek
szellemekkel	szellem + ekkel
csókán	csóká + n
szeplősekből	szeplős + ekből
tekeminen	tekeminen
Bagdadot	Bagdad + ot
fültisztítóért	fültisztító + ért
alkotóakkal	alkotó + akkal
enimmäispituudesta	enimmäis + pituudesta
arvaa	arva + a
selviämään	selvi + ämään
érvényből	érvény + ből
informatikám	informatiká + m
Szolnokban	Szolnok + ban
fűteném	fűt + eném
tűpárnád	tűpárná + d
sanoin	san + oin
pidättää	pidättää
kehittämisstrategia	kehittämis + strategia
dzsumbujokon	dzsumbuj + okon
suunniteltuja	suunnitel + tuja
pintyetek	pinty + etek
eläintuotteiden	eläin + tuotteiden
koskea	koskea
totáljai	totál + jai
levystä	levy + stä
kistérségből	kistérség + ből
seinähirsiä	seinä + hirsiä
gyomorfekélyekként	gyomorfekély + ekként
tukholmalaisten	tukholmalai + sten
infarktuson	infarktus + on
lombbal	lomb + bal
koluttavaa	kolu + ttavaa
unalmasakéi	unalmas + akéi
nadragulyától	nadragulyá + tól
oikeussuojasta	oikeus + suojasta
altatódalban	altatódal + ban
ellenszerben	ellenszer + ben
bölcsődalaink	bölcsődal + aink
bileet	bileet
seuruetta	seurue + tta
kunniavieras	kunnia + vieras
YLE-maksuksi	YLE + -maksuksi
tuijoteltuaan	tuijotel + tuaan
ylellinen	ylellinen
keltaisia	keltai + sia
lentosimulaattoripelisarja	lento + simulaattoripelisarja
befecskendeztek	befecskendez + tek
regrutái	regrutá + i
Mitron	Mitron
kaupallisesta	kaupalli + sesta
muuttuvansa	muuttu + vansa
ambientista	ambient + ista
szambám	szambá + m
áttekintéstől	áttekintés + től
köhögősökhöz	köhögős + ökhöz
sorosakban	soros + akban
horisontaalisuus	horisontaalisuus
szelencéknél	szelencé + knél
vajonneelle	vajo + nneelle
fejlődéstannak	fejlődéstan + nak
juoma	juo + ma
puun	puu + n
Indonesia	Indonesia
hiekka	hiekka
zsinórjaik	zsinór + jaik
väitetty	väit + etty
ápolóké	ápoló + ké
összekenő	összeken + ő
kihallgatásban	kihallgatás + ban
tomaatin	tomaat + in
festelek	fest + elek
viejiä	viej + iä
levisivät	levi + sivät
kreivikuntiin	kreivi + kuntiin
távozáshoz	távozás + hoz
uudistuksessa	uudistu + ksessa
bácsija	bácsi + ja
mauttomia	maut + tomia
lennätetty	lennät + etty
hössötin	hössötin
fölírj	fölír + j
taskuuni	tasku + uni
antavat	anta + vat
szépségkirálynőként	szépségkirálynő + ként
eszményeitek	eszmény + eitek
fürösztötted	füröszt + ötted
hangzóból	hangzó + ból
IMF:llä	IMF + :llä
hóvirágokig	hóvirág + okig
jótevőim	jótevő + im
liittyä	liittyä
koulutuksen	koulutu + ksen
hyödyksi	hyö + dyksi
g4-sotilaita	g4 + -sotilaita
rajatarkastusasemilla	raja + tarkastusasemilla
sejtelmeseknek	sejtelmes + eknek
akácok	akác + ok
mendeléviumtól	mendelévium + tól
